id,host_id,latitude,longitude,first_review,last_review,calculated_host_listings_count,availability_365
740438,3625030,39.878085826442792,3.0163989846300723,1472421600,1472421600,752,97
1147195,6267042,39.900489371230428,3.0773565834898085,1471384800,1471384800,1,365
2393110,3156723,39.919728324975573,3.0573655837759439,1407708000,1474668000,8,297
12075571,5460753,39.860120877239758,3.0213629567131828,1467669600,1476482400,112,168
6063011,20462241,39.852821679813644,3.0598459772187443,0,0,4,258
2491263,810819,39.869723007076423,3.0073391071174513,1406498400,1474149600,11,293
6482743,10205341,39.882343014657224,3.0493460569273401,1437775200,1437775200,5,329
6583531,7233670,39.875909758886081,3.0130925224119753,1433887200,1472767200,1,123
15892569,61222194,39.877477113761969,3.0169084006061078,0,0,15,314
3244107,5460753,39.865050439143388,3.0459681433465851,0,0,112,35
16449584,87718946,39.887941268586545,3.0243981073015478,0,0,1,201
5799981,11037991,39.874715129896323,3.0135539147655841,1439157600,1474149600,3,158
15794211,21160030,39.903589225078896,3.0805276761826854,1482534000,1482534000,23,171
7635919,1546109,39.911066516990473,3.0824918604459195,0,0,4,358
17050334,92932776,39.877994183033593,3.0454962040470916,0,0,15,291
17269027,14399628,39.896099945456541,3.0172725578289747,0,0,20,364
360717,1038464,39.891911780342824,3.0756661292253598,1347832800,1469224800,7,326
15892747,92932776,39.909066127145579,3.0810244139446814,0,0,15,258
950523,5156584,39.888037797153785,3.0294585748988885,1368136800,1475013600,1,73
999753,5494551,39.888882830883958,3.0775167522341604,1376949600,1466805600,1,289
13320483,46055090,39.911034246312852,3.0849644895662069,1468792800,1489186800,1,198
17645822,70454632,39.867723234652033,2.9875163159691613,0,0,18,227
15909115,95987411,39.899915945727379,3.0281021789868965,0,0,38,185
11878631,7212250,39.855722674378704,3.0608626950238045,1460325600,1477692000,40,97
6471875,25548640,39.912848303193428,3.0969431057440473,1438380000,1475013600,15,266
16105661,3533438,39.916709013063702,3.052070168729013,0,0,56,189
14664927,81864554,39.895246438242637,3.0584844130424917,1474754400,1475272800,1,89
11289818,58987047,39.909213805694144,3.084316792249973,1469743200,1474840800,1,100
16106704,3533438,39.916900409285887,3.0524730303074823,0,0,56,191
3785920,8864750,39.90355772387332,3.0802202057970773,1440367200,1440367200,64,331
16447006,24926928,39.908283559456564,3.079472153688509,0,0,35,283
9782394,10188062,39.882392230724882,3.0122840618819904,0,0,128,44
17712263,59318331,39.874350466720003,3.018914411045416,0,0,3,358
11748453,5069885,39.876821793386547,3.0188060097566538,1464386400,1475532000,9,302
